http://www.textfiles.com/etext/FICTION/alice13a.txt,alice13a.txt,157126,"Alice's Adventures in Wonderland, by Lewis Carroll (Millenium Fulcrum Edition 1.3)"
http://www.textfiles.com/etext/FICTION/alice30.txt,alice30.txt,163189,Project Gutenberg: Alice in Wonderland
http://www.textfiles.com/etext/FICTION/alicewonder.txt,alicewonder.txt,148507,GUTENBERG: Alice's Adventures in Wonderland by Lewis Carroll (Millennium Fulcrum Edition 2.9)
http://www.textfiles.com/etext/FICTION/allflesh,allflesh,876835,"The Way of All Flesh, by Samuel Butler (1903)"
http://www.textfiles.com/etext/FICTION/ameri10.txt,ameri10.txt,770917,"Project Gutenberg: The American, by Henry James"
http://www.textfiles.com/etext/FICTION/anna_karenina,anna_karenina,1985016,"Anna Karenina, by Leo Tolstory (1870)"
http://www.textfiles.com/etext/FICTION/anne11.txt,anne11.txt,586958,Project Gutenberg: Anne of Green Gables
http://www.textfiles.com/etext/FICTION/anonymous-beowulf-543.txt,anonymous-beowulf-543.txt,147097,"INTERNET WIRETAP: Beowulf, Translated by Francis B. Gummere"
http://www.textfiles.com/etext/FICTION/apoc10.txt,apoc10.txt,863519,"Project Gutenberg: The Deuterocanonical Books of the Bible, known as the Apocrypha"
http://www.textfiles.com/etext/FICTION/apoc9.txt,apoc9.txt,850076,"The Deuterocanonical Books of the Bible, known as the Apocrypha"
http://www.textfiles.com/etext/FICTION/arabn10.txt,arabn10.txt,608316,"The Arabian Nights Entertainments, Selected and Edited by Andrew Lang"
http://www.textfiles.com/etext/FICTION/arabn11.txt,arabn11.txt,619272,"Project Gutenberg: The Arabian Nights Entertainments, by Andrew Lang"
http://www.textfiles.com/etext/FICTION/asprn10.txt,asprn10.txt,223087,"Project Gutenberg: The Aspern Papers, by Henry James"
http://www.textfiles.com/etext/FICTION/attic10.txt,attic10.txt,170855,"Project Gutenberg: Stories from the Old Attic, by Robert Harris, 1992"
http://www.textfiles.com/etext/FICTION/atw80d.txt,atw80d.txt,520942,Around the World in Eighty Days by Jules Verne (1873)
http://www.textfiles.com/etext/FICTION/austen-emma-754.txt,austen-emma-754.txt,887815,"PROJECT GUTENBERG: Emma, by Jane Austen"
http://www.textfiles.com/etext/FICTION/austen-northanger-755.txt,austen-northanger-755.txt,441423,"PROJECT GUTENBERG: Northanger Abbey, by Jane Austen (1803)"
http://www.textfiles.com/etext/FICTION/austen-persuasion-756.txt,austen-persuasion-756.txt,467511,"PROJECT GUTENBERG: Persuasion, by Jane Austen"
http://www.textfiles.com/etext/FICTION/austen-pride-757.txt,austen-pride-757.txt,704647,"PROJECT GUTENBERG: Pride and Prejudice, by Jane Austen (1813)"
